threshold,sensitivity,specificity,precision,f1,accuracy,youden,tp,fp,tn,fn
0.525,0.4276315789473684,0.8781869688385269,0.4304635761589404,0.429042904290429,0.7983682983682984,0.30581854778589523,65,86,620,87
0.53,0.4276315789473684,0.8781869688385269,0.4304635761589404,0.429042904290429,0.7983682983682984,0.30581854778589523,65,86,620,87
0.535,0.4276315789473684,0.8796033994334278,0.43333333333333335,0.43046357615894043,0.7995337995337995,0.30723497838079616,65,85,621,87
0.54,0.4276315789473684,0.8796033994334278,0.43333333333333335,0.43046357615894043,0.7995337995337995,0.30723497838079616,65,85,621,87
0.545,0.4276315789473684,0.8810198300283286,0.436241610738255,0.4318936877076412,0.8006993006993007,0.3086514089756971,65,84,622,87
0.55,0.42105263157894735,0.8810198300283286,0.43243243243243246,0.4266666666666667,0.7995337995337995,0.30207246160727586,64,84,622,88
0.555,0.42105263157894735,0.8824362606232294,0.43537414965986393,0.42809364548494977,0.8006993006993007,0.3034888922021768,64,83,623,88
0.56,0.42105263157894735,0.8824362606232294,0.43537414965986393,0.42809364548494977,0.8006993006993007,0.3034888922021768,64,83,623,88
0.565,0.42105263157894735,0.8838526912181303,0.4383561643835616,0.42953020134228187,0.8018648018648019,0.3049053227970777,64,82,624,88
0.57,0.42105263157894735,0.8852691218130312,0.4413793103448276,0.43097643097643096,0.803030303030303,0.30632175339197865,64,81,625,88
0.575,0.42105263157894735,0.8852691218130312,0.4413793103448276,0.43097643097643096,0.803030303030303,0.30632175339197865,64,81,625,88
0.58,0.42105263157894735,0.8852691218130312,0.4413793103448276,0.43097643097643096,0.803030303030303,0.30632175339197865,64,81,625,88
0.585,0.42105263157894735,0.8852691218130312,0.4413793103448276,0.43097643097643096,0.803030303030303,0.30632175339197865,64,81,625,88
0.59,0.42105263157894735,0.8852691218130312,0.4413793103448276,0.43097643097643096,0.803030303030303,0.30632175339197865,64,81,625,88
0.595,0.42105263157894735,0.8852691218130312,0.4413793103448276,0.43097643097643096,0.803030303030303,0.30632175339197865,64,81,625,88
0.6,0.4144736842105263,0.886685552407932,0.4405594405594406,0.4271186440677966,0.803030303030303,0.30115923661845834,63,80,626,89
0.605,0.4144736842105263,0.886685552407932,0.4405594405594406,0.4271186440677966,0.803030303030303,0.30115923661845834,63,80,626,89
0.61,0.4144736842105263,0.886685552407932,0.4405594405594406,0.4271186440677966,0.803030303030303,0.30115923661845834,63,80,626,89
0.615,0.4144736842105263,0.886685552407932,0.4405594405594406,0.4271186440677966,0.803030303030303,0.30115923661845834,63,80,626,89
0.62,0.4144736842105263,0.8881019830028328,0.44366197183098594,0.42857142857142855,0.8041958041958042,0.30257566721335927,63,79,627,89
0.625,0.4144736842105263,0.8881019830028328,0.44366197183098594,0.42857142857142855,0.8041958041958042,0.30257566721335927,63,79,627,89
0.63,0.4144736842105263,0.8881019830028328,0.44366197183098594,0.42857142857142855,0.8041958041958042,0.30257566721335927,63,79,627,89
0.635,0.4144736842105263,0.8895184135977338,0.44680851063829785,0.4300341296928327,0.8053613053613053,0.3039920978082602,63,78,628,89
0.64,0.4144736842105263,0.8909348441926346,0.45,0.43150684931506855,0.8065268065268065,0.3054085284031609,63,77,629,89
0.645,0.4144736842105263,0.8909348441926346,0.45,0.43150684931506855,0.8065268065268065,0.3054085284031609,63,77,629,89
0.65,0.4144736842105263,0.8909348441926346,0.45,0.43150684931506855,0.8065268065268065,0.3054085284031609,63,77,629,89
0.655,0.4144736842105263,0.8909348441926346,0.45,0.43150684931506855,0.8065268065268065,0.3054085284031609,63,77,629,89
0.66,0.4144736842105263,0.8909348441926346,0.45,0.43150684931506855,0.8065268065268065,0.3054085284031609,63,77,629,89
0.665,0.4144736842105263,0.8909348441926346,0.45,0.43150684931506855,0.8065268065268065,0.3054085284031609,63,77,629,89
